"ObservationDate","Country_Region","Province_State","Confirmed","Deaths","Recovered","Active"
2020-06-02,"Kazakhstan",NA,11571,44,5941,5586
2020-06-02,"Kosovo",NA,1064,30,829,205
2020-06-02,"Turkey",NA,165555,4585,129921,31049
2020-06-03,"Armenia",NA,10524,170,3454,6900
2020-06-03,"Azerbaijan",NA,6260,76,3665,2519
2020-06-03,"Cyprus",NA,958,17,790,151
2020-06-03,"Georgia",NA,800,13,640,147
2020-06-03,"Kazakhstan",NA,12067,48,6240,5779
2020-06-03,"Kosovo",NA,1142,30,871,241
2020-06-03,"Turkey",NA,166422,4609,130852,30961
2020-06-04,"Armenia",NA,11221,176,3468,7577
2020-06-04,"Azerbaijan",NA,6522,78,3737,2707
2020-06-04,"Cyprus",NA,958,17,790,151
2020-06-04,"Georgia",NA,801,13,644,144
2020-06-04,"Kazakhstan",NA,12067,52,6606,5409
2020-06-04,"Kosovo",NA,1142,30,871,241
2020-06-04,"Turkey",NA,167410,4630,131778,31002
2020-06-05,"Armenia",NA,11817,183,3513,8121
2020-06-05,"Azerbaijan",NA,6860,82,3871,2907
2020-06-05,"Cyprus",NA,960,17,807,136
2020-06-05,"Georgia",NA,805,13,650,142
2020-06-05,"Kazakhstan",NA,12312,52,6903,5357
2020-06-05,"Kosovo",NA,1142,30,871,241
2020-06-05,"Turkey",NA,168340,4648,133400,30292
2020-06-06,"Armenia",NA,12364,190,3720,8454
2020-06-06,"Azerbaijan",NA,7239,84,4024,3131
2020-06-06,"Cyprus",NA,960,18,807,135
2020-06-06,"Georgia",NA,808,13,663,132
2020-06-06,"Kazakhstan",NA,12511,53,7135,5323
2020-06-06,"Kosovo",NA,1142,30,871,241
2020-06-06,"Turkey",NA,169218,4669,135322,29227
2020-06-07,"Armenia",NA,13130,200,4014,8916
2020-06-07,"Azerbaijan",NA,7553,88,4149,3316
2020-06-07,"Cyprus",NA,964,18,807,139
2020-06-07,"Georgia",NA,809,13,674,122
2020-06-07,"Kazakhstan",NA,12694,56,7376,5262
2020-06-07,"Kosovo",NA,1142,30,871,241
2020-06-07,"Turkey",NA,170132,4692,137969,27471
2020-06-08,"Armenia",NA,13325,211,4099,9015
2020-06-08,"Azerbaijan",NA,7876,93,4377,3406
2020-06-08,"Cyprus",NA,970,18,807,145
2020-06-08,"Georgia",NA,812,13,683,116
2020-06-08,"Kazakhstan",NA,12859,56,7376,5427
2020-06-08,"Kosovo",NA,1263,31,912,320
2020-06-08,"Turkey",NA,171121,4711,141380,25030
2020-06-09,"Armenia",NA,13675,217,4451,9007
2020-06-09,"Azerbaijan",NA,8191,98,4606,3487
2020-06-09,"Cyprus",NA,972,18,807,147
2020-06-09,"Georgia",NA,818,13,686,119
2020-06-09,"Kazakhstan",NA,13074,61,8015,4998
2020-06-09,"Kosovo",NA,1263,31,912,320
2020-06-09,"Turkey",NA,172114,4729,144598,22787
2020-06-10,"Armenia",NA,14103,227,5226,8650
2020-06-10,"Azerbaijan",NA,8530,102,4720,3708
2020-06-10,"Cyprus",NA,974,18,807,149
2020-06-10,"Georgia",NA,827,13,690,124
2020-06-10,"Kazakhstan",NA,13319,67,8345,4907
2020-06-10,"Kosovo",NA,1298,31,913,354
2020-06-10,"Turkey",NA,173036,4746,146839,21451
2020-06-11,"Armenia",NA,14669,245,5466,8958
2020-06-11,"Azerbaijan",NA,8882,108,4930,3844
2020-06-11,"Cyprus",NA,975,18,807,150
2020-06-11,"Georgia",NA,831,13,694,124
2020-06-11,"Kazakhstan",NA,13872,67,8593,5212
2020-06-11,"Kosovo",NA,1326,31,921,374
2020-06-11,"Turkey",NA,174023,4763,147860,21400
2020-06-12,"Armenia",NA,15281,258,5639,9384
2020-06-12,"Azerbaijan",NA,9218,113,5116,3989
2020-06-12,"Cyprus",NA,980,18,807,155
2020-06-12,"Georgia",NA,843,13,697,133
2020-06-12,"Kazakhstan",NA,13872,70,8829,4973
2020-06-12,"Kosovo",NA,1326,31,921,374
2020-06-12,"Turkey",NA,175218,4778,149102,21338
2020-06-13,"Armenia",NA,16004,264,6081,9659
2020-06-13,"Azerbaijan",NA,9570,115,5309,4146
2020-06-13,"Cyprus",NA,980,18,807,155
2020-06-13,"Georgia",NA,851,14,702,135
2020-06-13,"Kazakhstan",NA,14238,73,8829,5336
2020-06-13,"Kosovo",NA,1437,32,928,477
2020-06-13,"Turkey",NA,176677,4792,150087,21798
2020-06-14,"Armenia",NA,16667,269,6214,10184
2020-06-14,"Azerbaijan",NA,9957,119,5583,4255
2020-06-14,"Cyprus",NA,983,18,807,158
2020-06-14,"Georgia",NA,864,14,703,147
2020-06-14,"Kazakhstan",NA,14496,77,9188,5231
2020-06-14,"Kosovo",NA,1437,32,928,477
2020-06-14,"Turkey",NA,178239,4807,151417,22015
2020-06-15,"Armenia",NA,17064,285,6276,10503
2020-06-15,"Azerbaijan",NA,10324,122,5739,4463
2020-06-15,"Cyprus",NA,985,18,807,160
2020-06-15,"Georgia",NA,879,14,704,161
2020-06-15,"Kazakhstan",NA,15192,81,9388,5723
2020-06-15,"Kosovo",NA,1486,33,953,500
2020-06-15,"Turkey",NA,179831,4825,152364,22642
2020-06-16,"Armenia",NA,17489,293,6571,10625
2020-06-16,"Azerbaijan",NA,10662,126,5948,4588
2020-06-16,"Cyprus",NA,985,18,816,151
2020-06-16,"Georgia",NA,879,14,724,141
2020-06-16,"Kazakhstan",NA,15542,88,9647,5807
2020-06-16,"Kosovo",NA,1486,33,953,500
2020-06-16,"Turkey",NA,181298,4842,153379,23077
2020-06-17,"Armenia",NA,18033,302,6814,10917
2020-06-17,"Azerbaijan",NA,10991,133,6075,4783
2020-06-17,"Cyprus",NA,985,18,816,151
2020-06-17,"Georgia",NA,888,14,731,143
2020-06-17,"Kazakhstan",NA,15877,97,9920,5860
2020-06-17,"Kosovo",NA,1486,33,953,500
2020-06-17,"Turkey",NA,182727,4861,154640,23226
2020-06-18,"Armenia",NA,18698,309,7560,10829
2020-06-18,"Azerbaijan",NA,11329,139,6192,4998
2020-06-18,"Cyprus",NA,985,19,818,148
2020-06-18,"Georgia",NA,893,14,739,140
2020-06-18,"Kazakhstan",NA,15877,100,10065,5712
2020-06-18,"Kosovo",NA,1486,33,953,500
2020-06-18,"Turkey",NA,184031,4882,156022,23127
2020-06-19,"Armenia",NA,19157,319,8266,10572
2020-06-19,"Azerbaijan",NA,11767,143,6325,5299
2020-06-19,"Cyprus",NA,985,19,818,148
2020-06-19,"Georgia",NA,896,14,741,141
2020-06-19,"Kazakhstan",NA,16779,113,10411,6255
2020-06-19,"Kosovo",NA,1486,33,953,500
2020-06-19,"Turkey",NA,185245,4905,157516,22824
2020-06-20,"Armenia",NA,19708,332,8854,10522
2020-06-20,"Azerbaijan",NA,12238,148,6516,5574
2020-06-20,"Cyprus",NA,985,19,824,142
2020-06-20,"Georgia",NA,898,14,752,132
2020-06-20,"Kazakhstan",NA,17225,118,10671,6436
2020-06-20,"Kosovo",NA,1486,33,953,500
2020-06-20,"Turkey",NA,186493,4927,158828,22738
2020-06-21,"Armenia",NA,20268,350,9002,10916
2020-06-21,"Azerbaijan",NA,12729,154,6799,5776
2020-06-21,"Cyprus",NA,986,19,824,143
2020-06-21,"Georgia",NA,906,14,755,137
2020-06-21,"Kazakhstan",NA,17732,120,10897,6715
2020-06-21,"Kosovo",NA,1486,33,953,500
2020-06-21,"Turkey",NA,187685,4950,160240,22495
2020-06-22,"Armenia",NA,20588,360,9131,11097
2020-06-22,"Azerbaijan",NA,13207,161,7168,5878
2020-06-22,"Cyprus",NA,988,19,824,145
2020-06-22,"Georgia",NA,908,14,761,133
2020-06-22,"Kazakhstan",NA,18231,127,11158,6946
2020-06-22,"Kosovo",NA,2169,37,1047,1085
2020-06-22,"Turkey",NA,188897,4974,161533,22390
2020-06-23,"Armenia",NA,21006,372,10144,10490
2020-06-23,"Azerbaijan",NA,13715,167,7503,6045
2020-06-23,"Cyprus",NA,990,19,824,147
2020-06-23,"Georgia",NA,911,14,768,129
2020-06-23,"Kazakhstan",NA,18765,134,11514,7117
2020-06-23,"Kosovo",NA,2169,37,1047,1085
2020-06-23,"Turkey",NA,190165,5001,162848,22316
2020-06-24,"Armenia",NA,21717,386,10797,10534
2020-06-24,"Azerbaijan",NA,14305,174,7768,6363
2020-06-24,"Cyprus",NA,991,19,824,148
2020-06-24,"Georgia",NA,914,14,771,129
2020-06-24,"Kazakhstan",NA,19285,136,11882,7267
2020-06-24,"Kosovo",NA,2169,37,1047,1085
2020-06-24,"Turkey",NA,191657,5025,164234,22398
2020-06-25,"Armenia",NA,22488,397,11335,10756
2020-06-25,"Azerbaijan",NA,14852,180,8059,6613
2020-06-25,"Cyprus",NA,992,19,824,149
2020-06-25,"Georgia",NA,917,14,776,127
2020-06-25,"Kazakhstan",NA,19750,140,12220,7390
2020-06-25,"Kosovo",NA,2169,37,1047,1085
2020-06-25,"Turkey",NA,193115,5046,165706,22363
2020-06-26,"Armenia",NA,23247,410,12149,10688
2020-06-26,"Azerbaijan",NA,15369,187,8364,6818
2020-06-26,"Cyprus",NA,992,19,824,149
2020-06-26,"Georgia",NA,919,14,780,125
2020-06-26,"Kazakhstan",NA,20319,150,12548,7621
2020-06-26,"Kosovo",NA,2169,37,1047,1085
2020-06-26,"Turkey",NA,194511,5065,167198,22248
2020-06-27,"Armenia",NA,23909,421,12911,10577
2020-06-27,"Azerbaijan",NA,15890,193,8719,6978
2020-06-27,"Cyprus",NA,994,19,824,151
2020-06-27,"Georgia",NA,921,14,781,126
2020-06-27,"Kazakhstan",NA,20319,166,12738,7415
2020-06-27,"Kosovo",NA,2169,37,1047,1085
2020-06-27,"Turkey",NA,195883,5082,169182,21619
2020-06-28,"Armenia",NA,24645,426,13116,11103
2020-06-28,"Azerbaijan",NA,16424,198,9026,7200
2020-06-28,"Cyprus",NA,994,19,833,142
2020-06-28,"Georgia",NA,924,15,785,124
2020-06-28,"Kazakhstan",NA,21327,178,12933,8216
2020-06-28,"Kosovo",NA,2169,37,1047,1085
2020-06-28,"Turkey",NA,197239,5097,170595,21547
2020-06-29,"Armenia",NA,25127,433,13297,11397
2020-06-29,"Azerbaijan",NA,16968,206,9369,7393
2020-06-29,"Cyprus",NA,996,19,833,144
2020-06-29,"Georgia",NA,926,15,791,120
2020-06-29,"Kazakhstan",NA,21819,188,13008,8623
2020-06-29,"Kosovo",NA,2677,49,1425,1203
2020-06-29,"Turkey",NA,198613,5115,171809,21689
2020-06-30,"Armenia",NA,25542,443,14048,11051
2020-06-30,"Azerbaijan",NA,17524,213,9715,7596
2020-06-30,"Cyprus",NA,998,19,833,146
2020-06-30,"Georgia",NA,928,15,794,119
2020-06-30,"Kazakhstan",NA,22308,188,13558,8562
2020-06-30,"Kosovo",NA,2878,51,1577,1250
2020-06-30,"Turkey",NA,199906,5131,173111,21664
2020-07-01,"Armenia",NA,26065,453,14563,11049
2020-07-01,"Azerbaijan",NA,18112,220,10061,7831
2020-07-01,"Cyprus",NA,999,19,833,147
2020-07-01,"Georgia",NA,931,15,794,122
2020-07-01,"Kazakhstan",NA,42574,188,25319,17067
2020-07-01,"Kosovo",NA,2991,54,1644,1293
2020-07-01,"Turkey",NA,201098,5150,175422,20526
2020-07-02,"Armenia",NA,26658,459,15036,11163
2020-07-02,"Azerbaijan",NA,18684,228,10425,8031
2020-07-02,"Cyprus",NA,999,19,833,147
2020-07-02,"Georgia",NA,939,15,817,107
2020-07-02,"Kazakhstan",NA,42574,188,14777,27609
2020-07-02,"Kosovo",NA,3064,55,1707,1302
2020-07-02,"Turkey",NA,202284,5167,176965,20152
2020-07-03,"Armenia",NA,27320,469,15484,11367
2020-07-03,"Azerbaijan",NA,19267,235,10820,8212
2020-07-03,"Cyprus",NA,999,19,839,141
2020-07-03,"Georgia",NA,943,15,821,107
2020-07-03,"Kazakhstan",NA,45719,188,15276,30255
2020-07-03,"Kosovo",NA,3064,55,1707,1302
2020-07-03,"Turkey",NA,203456,5186,178278,19992
2020-07-04,"Armenia",NA,27900,477,15935,11488
2020-07-04,"Azerbaijan",NA,19801,241,11291,8269
2020-07-04,"Cyprus",NA,1002,19,839,144
2020-07-04,"Georgia",NA,948,15,825,108
2020-07-04,"Kazakhstan",NA,47171,188,15556,31427
2020-07-04,"Kosovo",NA,3064,55,1707,1302
2020-07-04,"Turkey",NA,204610,5206,179492,19912
2020-07-05,"Armenia",NA,28606,484,16140,11982
2020-07-05,"Azerbaijan",NA,20324,250,11742,8332
2020-07-05,"Cyprus",NA,1003,19,839,145
2020-07-05,"Georgia",NA,951,15,828,108
2020-07-05,"Kazakhstan",NA,48574,188,15860,32526
2020-07-05,"Kosovo",NA,3356,66,1874,1416
2020-07-05,"Turkey",NA,205758,5225,180680,19853
2020-07-06,"Armenia",NA,28936,491,16302,12143
2020-07-06,"Azerbaijan",NA,20837,258,12182,8397
2020-07-06,"Cyprus",NA,1004,19,839,146
2020-07-06,"Georgia",NA,953,15,830,108
2020-07-06,"Kazakhstan",NA,49683,264,15860,33559
2020-07-06,"Kosovo",NA,3508,75,1902,1531
2020-07-06,"Turkey",NA,206844,5241,182995,18608
2020-07-07,"Armenia",NA,29285,503,16907,11875
2020-07-07,"Azerbaijan",NA,21374,265,12635,8474
2020-07-07,"Cyprus",NA,1005,19,839,147
2020-07-07,"Georgia",NA,958,15,838,105
2020-07-07,"Kazakhstan",NA,51059,264,16298,34497
2020-07-07,"Kosovo",NA,3703,79,1946,1678
2020-07-07,"Turkey",NA,207897,5260,185292,17345
2020-07-08,"Armenia",NA,29820,521,17427,11872
2020-07-08,"Azerbaijan",NA,21916,274,13100,8542
2020-07-08,"Cyprus",NA,1008,19,839,150
2020-07-08,"Georgia",NA,963,15,841,107
2020-07-08,"Kazakhstan",NA,51059,264,16298,34497
2020-07-08,"Kosovo",NA,3886,82,2003,1801
2020-07-08,"Turkey",NA,208938,5282,187511,16145
2020-07-09,"Armenia",NA,30346,535,18000,11811
2020-07-09,"Azerbaijan",NA,22464,284,13591,8589
2020-07-09,"Cyprus",NA,1010,19,839,152
2020-07-09,"Georgia",NA,968,15,844,109
2020-07-09,"Kazakhstan",NA,54747,264,35137,19346
2020-07-09,"Kosovo",NA,4100,86,2063,1951
2020-07-09,"Turkey",NA,209962,5300,190390,14272
2020-07-10,"Armenia",NA,30903,546,18709,11648
2020-07-10,"Azerbaijan",NA,22990,292,14093,8605
2020-07-10,"Cyprus",NA,1013,19,839,155
2020-07-10,"Georgia",NA,973,15,846,112
2020-07-10,"Kazakhstan",NA,56455,264,32500,23691
2020-07-10,"Kosovo",NA,4307,94,2095,2118
2020-07-10,"Turkey",NA,210965,5323,191883,13759
2020-07-11,"Armenia",NA,31392,559,19419,11414
2020-07-11,"Azerbaijan",NA,23521,298,14607,8616
2020-07-11,"Cyprus",NA,1014,19,839,156
2020-07-11,"Georgia",NA,981,15,851,115
2020-07-11,"Kazakhstan",NA,58253,264,33814,24175
2020-07-11,"Kosovo",NA,4715,101,2227,2387
2020-07-11,"Turkey",NA,211981,5344,193217,13420
2020-07-12,"Armenia",NA,31969,565,19633,11771
2020-07-12,"Azerbaijan",NA,24041,306,15093,8642
2020-07-12,"Cyprus",NA,1021,19,839,163
2020-07-12,"Georgia",NA,986,15,857,114
2020-07-12,"Kazakhstan",NA,58253,375,33814,24064
2020-07-12,"Kosovo",NA,4931,102,2267,2562
2020-07-12,"Turkey",NA,212993,5363,194515,13115
2020-07-13,"Armenia",NA,32151,573,19865,11713
2020-07-13,"Azerbaijan",NA,24570,313,15640,8617
2020-07-13,"Cyprus",NA,1022,19,839,164
2020-07-13,"Georgia",NA,995,15,857,123
2020-07-13,"Kazakhstan",NA,61755,375,35911,25469
2020-07-13,"Kosovo",NA,5118,108,2370,2640
2020-07-13,"Turkey",NA,214001,5382,195671,12948
2020-07-14,"Armenia",NA,32490,581,20729,11180
2020-07-14,"Azerbaijan",NA,25113,319,16150,8644
2020-07-14,"Cyprus",NA,1023,19,839,165
2020-07-14,"Georgia",NA,999,15,870,114
2020-07-14,"Kazakhstan",NA,63514,375,38008,25131
2020-07-14,"Kosovo",NA,5118,108,2370,2640
2020-07-14,"Turkey",NA,214993,5402,196720,12871
2020-07-15,"Armenia",NA,33005,592,21348,11065
2020-07-15,"Azerbaijan",NA,25672,326,16695,8651
2020-07-15,"Cyprus",NA,1025,19,839,167
2020-07-15,"Georgia",NA,1004,15,873,116
2020-07-15,"Kazakhstan",NA,65188,375,39066,25747
2020-07-15,"Kosovo",NA,5237,112,2462,2663
2020-07-15,"Turkey",NA,215940,5419,197733,12788
2020-07-16,"Armenia",NA,33559,607,21931,11021
2020-07-16,"Azerbaijan",NA,26165,334,17256,8575
2020-07-16,"Cyprus",NA,1031,19,845,167
2020-07-16,"Georgia",NA,1006,15,883,108
2020-07-16,"Kazakhstan",NA,66895,375,40256,26264
2020-07-16,"Kosovo",NA,5237,112,2462,2663
2020-07-16,"Turkey",NA,216873,5440,198820,12613
2020-07-17,"Armenia",NA,34001,620,22492,10889
2020-07-17,"Azerbaijan",NA,26636,341,17805,8490
2020-07-17,"Cyprus",NA,1033,19,845,169
2020-07-17,"Georgia",NA,1010,15,885,110
2020-07-17,"Kazakhstan",NA,68703,375,40256,28072
2020-07-17,"Kosovo",NA,5472,124,2640,2708
2020-07-17,"Turkey",NA,217799,5458,199834,12507
2020-07-18,"Armenia",NA,34462,631,23123,10708
2020-07-18,"Azerbaijan",NA,27133,349,18450,8334
2020-07-18,"Cyprus",NA,1037,19,845,173
2020-07-18,"Georgia",NA,1018,15,895,108
2020-07-18,"Kazakhstan",NA,68703,375,40256,28072
2020-07-18,"Kosovo",NA,5617,130,2811,2676
2020-07-18,"Turkey",NA,218717,5475,201013,12229
2020-07-19,"Armenia",NA,34877,641,23294,10942
2020-07-19,"Azerbaijan",NA,27521,354,18967,8200
2020-07-19,"Cyprus",NA,1038,19,845,174
2020-07-19,"Georgia",NA,1028,15,899,114
2020-07-19,"Kazakhstan",NA,71838,375,43029,28434
2020-07-19,"Kosovo",NA,5735,135,2968,2632
2020-07-19,"Turkey",NA,219641,5491,202010,12140
2020-07-20,"Armenia",NA,34981,650,23502,10829
2020-07-20,"Azerbaijan",NA,27890,363,19490,8037
2020-07-20,"Cyprus",NA,1038,19,847,172
2020-07-20,"Georgia",NA,1039,16,900,123
2020-07-20,"Kazakhstan",NA,73468,585,43401,29482
2020-07-20,"Kosovo",NA,5877,139,3069,2669
2020-07-20,"Turkey",NA,220572,5508,203002,12062
2020-07-21,"Armenia",NA,35254,662,24206,10386
2020-07-21,"Azerbaijan",NA,28242,376,19939,7927
2020-07-21,"Cyprus",NA,1040,19,847,174
2020-07-21,"Georgia",NA,1049,16,903,130
2020-07-21,"Kazakhstan",NA,75153,585,46790,27778
2020-07-21,"Kosovo",NA,5877,139,3069,2669
2020-07-21,"Turkey",NA,221500,5526,204011,11963
2020-07-22,"Armenia",NA,35693,678,24766,10249
2020-07-22,"Azerbaijan",NA,28633,385,20443,7805
2020-07-22,"Cyprus",NA,1040,19,847,174
2020-07-22,"Georgia",NA,1073,16,907,150
2020-07-22,"Kazakhstan",NA,76799,585,48220,27994
2020-07-22,"Kosovo",NA,6286,150,3369,2767
2020-07-22,"Turkey",NA,222402,5545,205214,11643
2020-07-23,"Armenia",NA,36162,688,25244,10230
2020-07-23,"Azerbaijan",NA,28980,391,20974,7615
2020-07-23,"Cyprus",NA,1045,19,847,179
2020-07-23,"Georgia",NA,1085,16,911,158
2020-07-23,"Kazakhstan",NA,78486,585,49488,28413
2020-07-23,"Kosovo",NA,6467,158,3505,2804
2020-07-23,"Turkey",NA,223315,5563,206365,11387
2020-07-24,"Armenia",NA,36613,692,25734,10187
2020-07-24,"Azerbaijan",NA,29312,400,21547,7365
2020-07-24,"Cyprus",NA,1047,19,847,181
2020-07-24,"Georgia",NA,1104,16,912,176
2020-07-24,"Kazakhstan",NA,80226,585,51260,28381
2020-07-24,"Kosovo",NA,6680,164,3614,2902
2020-07-24,"Turkey",NA,224252,5580,207374,11298
2020-07-25,"Armenia",NA,36996,700,26243,10053
2020-07-25,"Azerbaijan",NA,29633,408,22082,7143
2020-07-25,"Cyprus",NA,1053,19,852,182
2020-07-25,"Georgia",NA,1117,16,917,184
2020-07-25,"Kazakhstan",NA,81720,585,51823,29312
2020-07-25,"Kosovo",NA,6917,169,3753,2995
2020-07-25,"Turkey",NA,225173,5596,208477,11100
2020-07-26,"Armenia",NA,37317,705,26478,10134
2020-07-26,"Azerbaijan",NA,30050,417,22684,6949
2020-07-26,"Cyprus",NA,1057,19,852,186
2020-07-26,"Georgia",NA,1131,16,920,195
2020-07-26,"Kazakhstan",NA,83122,585,52571,29966
2020-07-26,"Kosovo",NA,6917,169,3753,2995
2020-07-26,"Turkey",NA,226100,5613,209487,11000
2020-07-27,"Armenia",NA,37390,711,26665,10014
2020-07-27,"Azerbaijan",NA,30446,423,23242,6781
2020-07-27,"Cyprus",NA,1060,19,852,189
2020-07-27,"Georgia",NA,1137,16,922,199
2020-07-27,"Kazakhstan",NA,84648,585,54404,29659
2020-07-27,"Kosovo",NA,7413,185,4027,3201
2020-07-27,"Turkey",NA,227019,5630,210469,10920
2020-07-28,"Armenia",NA,37629,719,27357,9553
2020-07-28,"Azerbaijan",NA,30858,430,23873,6555
2020-07-28,"Cyprus",NA,1067,19,852,196
2020-07-28,"Georgia",NA,1145,16,927,202
2020-07-28,"Kazakhstan",NA,86192,793,56638,28761
2020-07-28,"Kosovo",NA,7652,192,4129,3331
2020-07-28,"Turkey",NA,227982,5645,211561,10776
2020-07-29,"Armenia",NA,37937,723,27824,9390
2020-07-29,"Azerbaijan",NA,31221,438,24495,6288
2020-07-29,"Cyprus",NA,1080,19,852,209
2020-07-29,"Georgia",NA,1155,17,929,209
2020-07-29,"Kazakhstan",NA,87664,793,57815,29056
2020-07-29,"Kosovo",NA,7846,196,4267,3383
2020-07-29,"Turkey",NA,228924,5659,212557,10708
2020-07-30,"Armenia",NA,38196,728,28366,9102
2020-07-30,"Azerbaijan",NA,31560,441,25168,5951
2020-07-30,"Cyprus",NA,1090,19,852,219
2020-07-30,"Georgia",NA,1160,17,935,208
2020-07-30,"Kazakhstan",NA,89078,793,59517,28768
2020-07-30,"Kosovo",NA,8104,212,4463,3429
2020-07-30,"Turkey",NA,229891,5674,213539,10678
2020-07-31,"Armenia",NA,38550,738,28997,8815
2020-07-31,"Azerbaijan",NA,31878,448,25882,5548
2020-07-31,"Cyprus",NA,1114,19,852,243
2020-07-31,"Georgia",NA,1168,17,940,211
2020-07-31,"Kazakhstan",NA,90367,793,60825,28749
2020-07-31,"Kosovo",NA,8104,212,4463,3429
2020-07-31,"Turkey",NA,230873,5691,214535,10647
2020-08-01,"Armenia",NA,38841,749,29557,8535
2020-08-01,"Azerbaijan",NA,32157,454,26474,5229
2020-08-01,"Cyprus",NA,1124,19,852,253
2020-08-01,"Georgia",NA,1171,17,947,207
2020-08-01,"Kazakhstan",NA,90367,793,60825,28749
2020-08-01,"Kosovo",NA,8104,212,4463,3429
2020-08-01,"Turkey",NA,231869,5710,215516,10643
2020-08-02,"Armenia",NA,39050,754,29750,8546
2020-08-02,"Azerbaijan",NA,32443,462,27113,4868
2020-08-02,"Cyprus",NA,1150,19,856,275
2020-08-02,"Georgia",NA,1177,17,955,205
2020-08-02,"Kazakhstan",NA,92662,793,62511,29358
2020-08-02,"Kosovo",NA,8799,249,4863,3687
2020-08-02,"Turkey",NA,232856,5728,216494,10634
2020-08-03,"Armenia",NA,39102,762,29861,8479
2020-08-03,"Azerbaijan",NA,32684,468,27760,4456
2020-08-03,"Cyprus",NA,1155,19,856,280
2020-08-03,"Georgia",NA,1179,17,959,203
2020-08-03,"Kazakhstan",NA,93820,793,65132,27895
2020-08-03,"Kosovo",NA,9049,256,4989,3804
2020-08-03,"Turkey",NA,233851,5747,217497,10607
2020-08-04,"Armenia",NA,39298,768,30372,8158
2020-08-04,"Azerbaijan",NA,32910,473,28348,4089
2020-08-04,"Cyprus",NA,1180,19,856,305
2020-08-04,"Georgia",NA,1182,17,962,203
2020-08-04,"Kazakhstan",NA,94882,1058,67031,26793
2020-08-04,"Kosovo",NA,9274,296,5190,3788
2020-08-04,"Turkey",NA,234934,5765,218491,10678
2020-08-05,"Armenia",NA,39586,770,30850,7966
2020-08-05,"Azerbaijan",NA,33103,476,28840,3787
2020-08-05,"Cyprus",NA,1195,19,856,320
2020-08-05,"Georgia",NA,1197,17,974,206
2020-08-05,"Kazakhstan",NA,95942,1058,68871,26013
2020-08-05,"Kosovo",NA,9274,296,5190,3788
2020-08-05,"Turkey",NA,236112,5784,219506,10822
2020-08-06,"Armenia",NA,39819,772,31556,7491
2020-08-06,"Azerbaijan",NA,33247,479,29275,3493
2020-08-06,"Cyprus",NA,1208,19,856,333
2020-08-06,"Georgia",NA,1206,17,987,202
2020-08-06,"Kazakhstan",NA,96922,1058,70680,25184
2020-08-06,"Kosovo",NA,9688,300,5480,3908
2020-08-06,"Turkey",NA,237265,5798,220546,10921
2020-08-07,"Armenia",NA,39985,777,32008,7200
2020-08-07,"Azerbaijan",NA,33376,483,29696,3197
2020-08-07,"Cyprus",NA,1222,19,856,347
2020-08-07,"Georgia",NA,1213,17,994,202
2020-08-07,"Kazakhstan",NA,97829,1058,71609,25162
2020-08-07,"Kosovo",NA,9869,303,5480,4086
2020-08-07,"Turkey",NA,238450,5813,221574,11063
2020-08-08,"Armenia",NA,40185,785,32395,7005
2020-08-08,"Azerbaijan",NA,33481,488,30056,2937
2020-08-08,"Cyprus",NA,1233,19,856,358
2020-08-08,"Georgia",NA,1216,17,996,203
2020-08-08,"Kazakhstan",NA,98701,1058,72273,25370
2020-08-08,"Kosovo",NA,9869,303,5480,4086
2020-08-08,"Turkey",NA,239622,5829,222656,11137
2020-08-09,"Armenia",NA,40410,791,32520,7099
2020-08-09,"Azerbaijan",NA,33568,490,30364,2714
2020-08-09,"Cyprus",NA,1242,19,870,353
2020-08-09,"Georgia",NA,1225,17,1000,208
2020-08-09,"Kazakhstan",NA,99442,1058,72523,25861
2020-08-09,"Kosovo",NA,9869,303,5480,4086
2020-08-09,"Turkey",NA,240804,5844,223759,11201
2020-08-10,"Armenia",NA,40433,796,32616,7021
2020-08-10,"Azerbaijan",NA,33647,492,30642,2513
2020-08-10,"Cyprus",NA,1252,19,870,363
2020-08-10,"Georgia",NA,1250,17,1010,223
2020-08-10,"Kazakhstan",NA,100164,1058,73702,25404
2020-08-10,"Kosovo",NA,10419,341,6058,4020
2020-08-10,"Turkey",NA,241997,5858,224970,11169
2020-08-11,"Armenia",NA,40593,803,33157,6633
2020-08-11,"Azerbaijan",NA,33731,495,30856,2380
2020-08-11,"Cyprus",NA,1277,20,870,387
2020-08-11,"Georgia",NA,1264,17,1054,193
2020-08-11,"Kazakhstan",NA,100855,1269,74677,24909
2020-08-11,"Kosovo",NA,10419,341,6058,4020
2020-08-11,"Turkey",NA,243180,5873,226155,11152
2020-08-12,"Armenia",NA,40794,806,33492,6496
2020-08-12,"Azerbaijan",NA,33824,497,31058,2269
2020-08-12,"Cyprus",NA,1291,20,870,401
2020-08-12,"Georgia",NA,1278,17,1058,203
2020-08-12,"Kazakhstan",NA,101372,1269,76756,23347
2020-08-12,"Kosovo",NA,10419,341,6058,4020
2020-08-12,"Turkey",NA,244392,5891,227089,11412
2020-08-13,"Armenia",NA,41023,809,33897,6317
2020-08-13,"Azerbaijan",NA,33915,500,31269,2146
2020-08-13,"Cyprus",NA,1305,20,870,415
2020-08-13,"Georgia",NA,1283,17,1068,198
2020-08-13,"Kazakhstan",NA,101848,1269,76756,23823
2020-08-13,"Kosovo",NA,10795,365,6411,4019
2020-08-13,"Turkey",NA,245635,5912,228057,11666
